2023-11-23 10:23:57.233324
1
AccelY,0.001
AccelZ,1.021
GyroX,-0.315
GyroY,0.192
GyroZ,0.157

231
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.175
GyroY,0.157
GyroZ,0.018

232
AccelX,0.015
AccelY,0.000
AccelZ,1.019
GyroX,-0.333
GyroY,0.192
GyroZ,0.228

233
AccelX,0.012
AccelY,-0.002
AccelZ,1.016
GyroX,-0.262
GyroY,0.140
GyroZ,0.157

234
AccelX,0.013
AccelY,-0.004
AccelZ,1.017
GyroX,-0.280
GyroY,0.210
GyroZ,0.140

235
AccelX,0.011
AccelY,-0.002
AccelZ,1.019
GyroX,-0.175
GyroY,0.210
GyroZ,0.123

236
AccelX,0.011
AccelY,-0.002
AccelZ,1.019
GyroX,-0.280
GyroY,0.228
GyroZ,0.035

237
AccelX,0.014
AccelY,-0.003
AccelZ,1.020
GyroX,-0.210
GyroY,0.280
GyroZ,0.123

238
AccelX,0.013
AccelY,-0.003
AccelZ,1.019
GyroX,-0.262
GyroY,0.175
GyroZ,0.018

239
AccelX,0.013
AccelY,-0.002
AccelZ,1.021
GyroX,-0.315
GyroY,0.210
GyroZ,0.087

240
AccelX,0.013
AccelY,-0.001
AccelZ,1.018
GyroX,-0.280
GyroY,0.140
GyroZ,0.157

241
AccelX,0.011
AccelY,0.000
AccelZ,1.021
GyroX,-0.228
GyroY,0.245
GyroZ,0.192

242
AccelX,0.013
AccelY,-0.004
AccelZ,1.017
GyroX,-0.333
GyroY,0.192
GyroZ,0.157

243
AccelX,0.014
AccelY,-0.004
AccelZ,1.018
GyroX,-0.228
GyroY,0.210
GyroZ,0.140

244
AccelX,0.014
AccelY,-0.002
AccelZ,1.018
GyroX,-0.298
GyroY,0.192
GyroZ,0.070

245
AccelX,0.013
AccelY,-0.003
AccelZ,1.019
GyroX,-0.245
GyroY,0.123
GyroZ,0.052

246
AccelX,0.010
AccelY,-0.002
AccelZ,1.018
GyroX,-0.192
GyroY,0.245
GyroZ,0.018

247
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.192
GyroY,0.262
GyroZ,0.157

248
AccelX,0.013
AccelY,-0.004
AccelZ,1.020
GyroX,-0.315
GyroY,0.262
GyroZ,0.035

249
AccelX,0.012
AccelY,-0.000
AccelZ,1.018
GyroX,-0.298
GyroY,0.228
GyroZ,0.052

250
AccelX,0.013
AccelY,-0.001
AccelZ,1.020
GyroX,-0.210
GyroY,0.210
GyroZ,0.123

251
AccelX,0.012
AccelY,-0.003
AccelZ,1.018
GyroX,-0.210
GyroY,0.228
GyroZ,0.000

252
AccelX,0.012
AccelY,-0.001
AccelZ,1.021
GyroX,-0.192
GyroY,0.262
GyroZ,0.192

253
AccelX,0.011
AccelY,-0.003
AccelZ,1.020
GyroX,-0.280
GyroY,0.210
GyroZ,0.018

254
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.157
GyroY,0.228
GyroZ,0.175

255
AccelX,0.013
AccelY,-0.004
AccelZ,1.018
GyroX,-0.245
GyroY,0.192
GyroZ,0.228

256
AccelX,0.014
AccelY,-0.002
AccelZ,1.021
GyroX,-0.210
GyroY,0.192
GyroZ,0.298

257
AccelX,0.012
AccelY,-0.004
AccelZ,1.019
GyroX,-0.210
GyroY,0.210
GyroZ,0.123

258
AccelX,0.015
AccelY,-0.002
AccelZ,1.018
GyroX,-0.245
GyroY,0.245
GyroZ,0.087

259
AccelX,0.014
AccelY,-0.001
AccelZ,1.019
GyroX,-0.298
GyroY,0.123
GyroZ,0.052

260
AccelX,0.011
AccelY,-0.000
AccelZ,1.018
GyroX,-0.192
GyroY,0.140
GyroZ,0.157

261
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.262
GyroY,0.228
GyroZ,0.087

262
AccelX,0.010
AccelY,-0.001
AccelZ,1.018
GyroX,-0.280
GyroY,0.262
GyroZ,0.140

263
AccelX,0.015
AccelY,-0.003
AccelZ,1.019
GyroX,-0.350
GyroY,0.175
GyroZ,0.105

264
AccelX,0.011
AccelY,-0.003
AccelZ,1.019
GyroX,-0.228
GyroY,0.157
GyroZ,0.018

265
AccelX,0.014
AccelY,-0.000
AccelZ,1.020
GyroX,-0.262
GyroY,0.333
GyroZ,0.052

266
AccelX,0.012
AccelY,-0.005
AccelZ,1.020
GyroX,-0.262
GyroY,0.245
GyroZ,0.018

267
AccelX,0.013
AccelY,-0.001
AccelZ,1.016
GyroX,-0.210
GyroY,0.140
GyroZ,0.140

268
AccelX,0.015
AccelY,-0.001
AccelZ,1.018
GyroX,-0.315
GyroY,0.192
GyroZ,0.157

269
AccelX,0.009
AccelY,-0.002
AccelZ,1.017
GyroX,-0.298
GyroY,0.157
GyroZ,0.123

270
AccelX,0.013
AccelY,-0.001
AccelZ,1.019
GyroX,-0.192
GyroY,0.210
GyroZ,0.123

271
AccelX,0.013
AccelY,-0.003
AccelZ,1.019
GyroX,-0.140
GyroY,0.192
GyroZ,0.000

272
AccelX,0.015
AccelY,-0.001
AccelZ,1.018
GyroX,-0.298
GyroY,0.228
GyroZ,0.000

273
AccelX,0.012
AccelY,0.000
AccelZ,1.019
GyroX,-0.280
GyroY,0.157
GyroZ,0.000

274
AccelX,0.010
AccelY,-0.002
AccelZ,1.020
GyroX,-0.192
GyroY,0.192
GyroZ,0.018

275
AccelX,0.011
AccelY,-0.001
AccelZ,1.020
GyroX,-0.262
GyroY,0.280
GyroZ,0.105

276
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.315
GyroY,0.210
GyroZ,0.140

277
AccelX,0.011
AccelY,0.000
AccelZ,1.019
GyroX,-0.280
GyroY,0.245
GyroZ,0.105

278
AccelX,0.011
AccelY,-0.005
AccelZ,1.018
GyroX,-0.245
GyroY,0.262
GyroZ,0.105

279
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.298
GyroY,0.192
GyroZ,0.070

280
AccelX,0.013
AccelY,-0.005
AccelZ,1.021
GyroX,-0.262
GyroY,0.210
GyroZ,0.087

281
AccelX,0.013
AccelY,-0.004
AccelZ,1.020
GyroX,-0.228
GyroY,0.192
GyroZ,0.035

282
AccelX,0.012
AccelY,0.001
AccelZ,1.016
GyroX,-0.245
GyroY,0.210
GyroZ,0.157

283
AccelX,0.013
AccelY,0.001
AccelZ,1.019
GyroX,-0.298
GyroY,0.175
GyroZ,0.175

284
AccelX,0.013
AccelY,-0.004
AccelZ,1.018
GyroX,-0.280
GyroY,0.228
GyroZ,0.087

285
AccelX,0.012
AccelY,-0.002
AccelZ,1.020
GyroX,-0.315
GyroY,0.245
GyroZ,0.018

286
AccelX,0.012
AccelY,-0.003
AccelZ,1.020
GyroX,-0.333
GyroY,0.175
GyroZ,0.052

287
AccelX,0.010
AccelY,-0.001
AccelZ,1.019
GyroX,-0.315
GyroY,0.123
GyroZ,0.087

288
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.262
GyroY,0.210
GyroZ,-0.035

289
AccelX,0.012
AccelY,-0.004
AccelZ,1.019
GyroX,-0.245
GyroY,0.262
GyroZ,0.140

290
AccelX,0.012
AccelY,-0.002
AccelZ,1.018
GyroX,-0.315
GyroY,0.280
GyroZ,0.123

291
AccelX,0.014
AccelY,-0.001
AccelZ,1.017
GyroX,-0.245
GyroY,0.280
GyroZ,0.105

292
AccelX,0.015
AccelY,-0.000
AccelZ,1.020
GyroX,-0.333
GyroY,0.175
GyroZ,0.175

293
AccelX,0.012
AccelY,-0.002
AccelZ,1.017
GyroX,-0.262
GyroY,0.140
GyroZ,0.052

294
AccelX,0.013
AccelY,0.000
AccelZ,1.018
GyroX,-0.262
GyroY,0.228
GyroZ,0.018

295
AccelX,0.012
AccelY,-0.004
AccelZ,1.017
GyroX,-0.333
GyroY,0.245
GyroZ,0.087

296
AccelX,0.014
AccelY,-0.003
AccelZ,1.018
GyroX,-0.262
GyroY,0.157
GyroZ,0.070

297
AccelX,0.014
AccelY,-0.000
AccelZ,1.019
GyroX,-0.298
GyroY,0.280
GyroZ,0.000

298
AccelX,0.013
AccelY,-0.002
AccelZ,1.018
GyroX,-0.262
GyroY,0.210
GyroZ,0.175

299
AccelX,0.013
AccelY,-0.003
AccelZ,1.020
GyroX,-0.262
GyroY,0.157
GyroZ,0.105

300
AccelX,0.013
AccelY,-0.002
AccelZ,1.017
GyroX,-0.262
GyroY,0.262
GyroZ,0.070

301
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.228
GyroY,0.228
GyroZ,0.070

302
AccelX,0.012
AccelY,-0.000
AccelZ,1.018
GyroX,-0.298
GyroY,0.298
GyroZ,0.052

303
AccelX,0.014
AccelY,-0.002
AccelZ,1.019
GyroX,-0.157
GyroY,0.123
GyroZ,0.157

304
AccelX,0.012
AccelY,-0.002
AccelZ,1.020
GyroX,-0.298
GyroY,0.280
GyroZ,0.105

305
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.262
GyroY,0.280
GyroZ,0.087

306
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.262
GyroY,0.245
GyroZ,0.070

307
AccelX,0.016
AccelY,-0.002
AccelZ,1.020
GyroX,-0.333
GyroY,0.210
GyroZ,0.105

308
AccelX,0.013
AccelY,0.000
AccelZ,1.022
GyroX,-0.245
GyroY,0.228
GyroZ,0.175

309
AccelX,0.012
AccelY,-0.002
AccelZ,1.019
GyroX,-0.298
GyroY,0.192
GyroZ,0.052

310
AccelX,0.014
AccelY,-0.001
AccelZ,1.017
GyroX,-0.228
GyroY,0.123
GyroZ,0.052

311
AccelX,0.014
AccelY,-0.002
AccelZ,1.018
GyroX,-0.210
GyroY,0.228
GyroZ,0.210

312
AccelX,0.012
AccelY,-0.002
AccelZ,1.019
GyroX,-0.280
GyroY,0.245
GyroZ,0.140

313
AccelX,0.012
AccelY,0.002
AccelZ,1.018
GyroX,-0.210
GyroY,0.210
GyroZ,0.070

314
AccelX,0.014
AccelY,-0.001
AccelZ,1.020
GyroX,-0.262
GyroY,0.262
GyroZ,0.123

315
AccelX,0.011
AccelY,-0.001
AccelZ,1.018
GyroX,-0.228
GyroY,0.210
GyroZ,0.123

316
AccelX,0.011
AccelY,-0.002
AccelZ,1.021
GyroX,-0.210
GyroY,0.175
GyroZ,0.070

317
AccelX,0.012
AccelY,-0.001
AccelZ,1.020
GyroX,-0.262
GyroY,0.298
GyroZ,0.140

318
AccelX,0.012
AccelY,-0.002
AccelZ,1.020
GyroX,-0.385
GyroY,0.175
GyroZ,0.175

319
AccelX,0.014
AccelY,-0.001
AccelZ,1.021
GyroX,-0.315
GyroY,0.262
GyroZ,0.105

320
AccelX,0.013
AccelY,-0.001
AccelZ,1.016
GyroX,-0.245
GyroY,0.192
GyroZ,0.070

321
AccelX,0.014
AccelY,-0.001
AccelZ,1.018
GyroX,-0.228
GyroY,0.192
GyroZ,0.070

322
AccelX,0.011
AccelY,-0.002
AccelZ,1.019
GyroX,-0.420
GyroY,0.333
GyroZ,-0.052

323
AccelX,0.011
AccelY,-0.001
AccelZ,1.019
GyroX,-0.368
GyroY,0.210
GyroZ,0.123

324
AccelX,0.013
AccelY,-0.002
AccelZ,1.015
GyroX,-0.245
GyroY,0.175
GyroZ,0.000

325
AccelX,0.014
AccelY,-0.002
AccelZ,1.022
GyroX,-0.192
GyroY,0.157
GyroZ,0.018

326
AccelX,0.013
AccelY,-0.001
AccelZ,1.021
GyroX,-0.228
GyroY,0.192
GyroZ,0.070

327
AccelX,0.014
AccelY,-0.002
AccelZ,1.016
GyroX,-0.157
GyroY,0.262
GyroZ,0.000

328
AccelX,0.014
AccelY,-0.002
AccelZ,1.022
GyroX,-0.157
GyroY,0.210
GyroZ,0.105

329
AccelX,0.015
AccelY,-0.004
AccelZ,1.017
GyroX,-0.262
GyroY,0.192
GyroZ,0.000

330
AccelX,0.013
AccelY,-0.002
AccelZ,1.021
GyroX,-0.210
GyroY,0.210
GyroZ,0.070

331
AccelX,0.010
AccelY,-0.001
AccelZ,1.019
GyroX,-0.437
GyroY,0.368
GyroZ,0.018

332
AccelX,0.010
AccelY,-0.001
AccelZ,1.014
GyroX,-0.192
GyroY,0.262
GyroZ,0.175

333
AccelX,0.011
AccelY,0.002
AccelZ,1.022
GyroX,-0.228
GyroY,0.228
GyroZ,0.140

334
AccelX,0.010
AccelY,-0.002
AccelZ,1.015
GyroX,-0.070
GyroY,0.192
GyroZ,0.105

335
AccelX,0.011
AccelY,0.000
AccelZ,1.018
GyroX,-0.333
GyroY,0.262
GyroZ,0.157

336
AccelX,0.010
AccelY,-0.003
AccelZ,1.019
GyroX,-0.298
GyroY,0.210
GyroZ,0.000

337
AccelX,0.012
AccelY,-0.001
AccelZ,1.016
GyroX,-0.245
GyroY,0.262
GyroZ,0.175

338
AccelX,0.012
AccelY,-0.003
AccelZ,1.020
GyroX,-0.245
GyroY,0.157
GyroZ,0.192

339
AccelX,0.010
AccelY,-0.000
AccelZ,1.019
GyroX,-0.298
GyroY,0.228
GyroZ,0.192

340
AccelX,0.011
AccelY,-0.003
AccelZ,1.018
GyroX,-0.350
GyroY,0.228
GyroZ,0.157

341
AccelX,0.013
AccelY,-0.001
AccelZ,1.021
GyroX,-0.245
GyroY,0.192
GyroZ,0.070

342
AccelX,0.014
AccelY,-0.000
AccelZ,1.019
GyroX,-0.245
GyroY,0.228
GyroZ,0.070

343
AccelX,0.014
AccelY,-0.003
AccelZ,1.020
GyroX,-0.280
GyroY,0.280
GyroZ,0.175

344
AccelX,0.014
AccelY,-0.002
AccelZ,1.019
GyroX,-0.315
GyroY,0.228
GyroZ,0.087

345
AccelX,0.012
AccelY,-0.000
AccelZ,1.020
GyroX,-0.350
GyroY,0.210
GyroZ,0.140

346
AccelX,0.015
AccelY,-0.003
AccelZ,1.022
GyroX,-0.315
GyroY,0.192
GyroZ,0.175

347
AccelX,0.017
AccelY,-0.001
AccelZ,1.021
GyroX,-0.175
GyroY,0.210
GyroZ,0.123

348
AccelX,0.012
AccelY,0.000
AccelZ,1.017
GyroX,-0.262
GyroY,0.210
GyroZ,-0.035

349
AccelX,0.009
AccelY,-0.000
AccelZ,1.017
GyroX,-0.280
GyroY,0.280
GyroZ,0.018

350
AccelX,0.010
AccelY,0.000
AccelZ,1.022
GyroX,-0.228
GyroY,0.245
GyroZ,0.052

351
AccelX,0.011
AccelY,-0.004
AccelZ,1.018
GyroX,-0.315
GyroY,0.157
GyroZ,0.175

352
AccelX,0.013
AccelY,-0.001
AccelZ,1.019
GyroX,-0.262
GyroY,0.175
GyroZ,0.035

353
AccelX,0.012
AccelY,-0.003
AccelZ,1.020
GyroX,-0.245
GyroY,0.175
GyroZ,0.175

354
AccelX,0.014
AccelY,-0.001
AccelZ,1.019
GyroX,-0.210
GyroY,0.245
GyroZ,0.175

355
AccelX,0.016
AccelY,-0.002
AccelZ,1.018
GyroX,-0.298
GyroY,0.157
GyroZ,0.035

356
AccelX,0.010
AccelY,-0.003
AccelZ,1.019
GyroX,-0.315
GyroY,0.210
GyroZ,0.105

357
AccelX,0.012
AccelY,-0.005
AccelZ,1.018
GyroX,-0.140
GyroY,0.157
GyroZ,0.157

358
AccelX,0.013
AccelY,0.000
AccelZ,1.019
GyroX,-0.157
GyroY,0.192
GyroZ,0.018

359
AccelX,0.014
AccelY,-0.000
AccelZ,1.018
GyroX,-0.280
GyroY,0.192
GyroZ,0.087

360
AccelX,0.013
AccelY,-0.002
AccelZ,1.016
GyroX,-0.262
GyroY,0.192
GyroZ,0.140

361
AccelX,0.012
AccelY,0.000
AccelZ,1.017
GyroX,-0.298
GyroY,0.192
GyroZ,0.087

362
AccelX,0.012
AccelY,-0.003
AccelZ,1.018
GyroX,-0.350
GyroY,0.228
GyroZ,0.070

363
AccelX,0.014
AccelY,-0.001
AccelZ,1.020
GyroX,-0.192
GyroY,0.245
GyroZ,0.018

364
AccelX,0.012
AccelY,-0.002
AccelZ,1.020
GyroX,-0.245
GyroY,0.192
GyroZ,0.070

365
AccelX,0.015
AccelY,-0.002
AccelZ,1.019
GyroX,-0.262
GyroY,0.245
GyroZ,0.210

366
AccelX,0.011
AccelY,-0.002
AccelZ,1.019
GyroX,-0.315
GyroY,0.262
GyroZ,0.123

367
AccelX,0.014
AccelY,-0.003
AccelZ,1.019
GyroX,-0.192
GyroY,0.210
GyroZ,0.157

368
AccelX,0.011
AccelY,-0.002
AccelZ,1.019
GyroX,-0.210
GyroY,0.245
GyroZ,0.192

369
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.262
GyroY,0.210
GyroZ,0.035

370
AccelX,0.013
AccelY,-0.001
AccelZ,1.019
GyroX,-0.350
GyroY,0.262
GyroZ,0.175

371
AccelX,0.012
AccelY,-0.002
AccelZ,1.017
GyroX,-0.333
GyroY,0.192
GyroZ,0.140

372
AccelX,0.012
AccelY,-0.003
AccelZ,1.020
GyroX,-0.210
GyroY,0.245
GyroZ,0.035

373
AccelX,0.015
AccelY,-0.002
AccelZ,1.018
GyroX,-0.175
GyroY,0.192
GyroZ,0.087

374
AccelX,0.014
AccelY,-0.001
AccelZ,1.019
GyroX,-0.315
GyroY,0.245
GyroZ,0.035

375
AccelX,0.012
AccelY,-0.001
AccelZ,1.016
GyroX,-0.262
GyroY,0.228
GyroZ,0.087

376
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.350
GyroY,0.210
GyroZ,0.123

377
AccelX,0.010
AccelY,-0.003
AccelZ,1.020
GyroX,-0.298
GyroY,0.228
GyroZ,0.052

378
AccelX,0.014
AccelY,-0.002
AccelZ,1.020
GyroX,-0.280
GyroY,0.245
GyroZ,0.140

379
AccelX,0.013
AccelY,-0.003
AccelZ,1.019
GyroX,-0.245
GyroY,0.228
GyroZ,0.123

380
AccelX,0.011
AccelY,-0.000
AccelZ,1.020
GyroX,-0.298
GyroY,0.157
GyroZ,0.052

381
AccelX,0.012
AccelY,-0.003
AccelZ,1.020
GyroX,-0.350
GyroY,0.192
GyroZ,0.035

382
AccelX,0.014
AccelY,-0.003
AccelZ,1.020
GyroX,-0.280
GyroY,0.245
GyroZ,0.070

383
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.333
GyroY,0.175
GyroZ,0.123

384
AccelX,0.014
AccelY,-0.001
AccelZ,1.021
GyroX,-0.333
GyroY,0.245
GyroZ,0.087

385
AccelX,0.009
AccelY,0.000
AccelZ,1.018
GyroX,-0.175
GyroY,0.245
GyroZ,0.087

386
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.333
GyroY,0.157
GyroZ,0.123

387
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.298
GyroY,0.175
GyroZ,0.018

388
AccelX,0.015
AccelY,-0.002
AccelZ,1.022
GyroX,-0.228
GyroY,0.192
GyroZ,0.123

389
AccelX,0.012
AccelY,-0.001
AccelZ,1.017
GyroX,-0.245
GyroY,0.262
GyroZ,0.052

390
AccelX,0.013
AccelY,-0.003
AccelZ,1.020
GyroX,-0.262
GyroY,0.228
GyroZ,0.052

391
AccelX,0.012
AccelY,-0.000
AccelZ,1.018
GyroX,-0.280
GyroY,0.245
GyroZ,0.245

392
AccelX,0.014
AccelY,-0.001
AccelZ,1.019
GyroX,-0.298
GyroY,0.192
GyroZ,0.210

393
AccelX,0.012
AccelY,-0.003
AccelZ,1.021
GyroX,-0.350
GyroY,0.245
GyroZ,0.105

394
AccelX,0.012
AccelY,0.000
AccelZ,1.019
GyroX,-0.228
GyroY,0.262
GyroZ,0.070

395
AccelX,0.011
AccelY,-0.001
AccelZ,1.021
GyroX,-0.262
GyroY,0.192
GyroZ,0.052

396
AccelX,0.012
AccelY,0.000
AccelZ,1.019
GyroX,-0.262
GyroY,0.157
GyroZ,0.070

397
AccelX,0.013
AccelY,-0.002
AccelZ,1.021
GyroX,-0.333
GyroY,0.210
GyroZ,0.018

398
AccelX,0.010
AccelY,0.000
AccelZ,1.020
GyroX,-0.245
GyroY,0.175
GyroZ,0.035

399
AccelX,0.012
AccelY,-0.004
AccelZ,1.020
GyroX,-0.228
GyroY,0.140
GyroZ,0.070

400
AccelX,0.013
AccelY,-0.003
AccelZ,1.020
GyroX,-0.298
GyroY,0.262
GyroZ,0.035

401
AccelX,0.015
AccelY,-0.002
AccelZ,1.018
GyroX,-0.210
GyroY,0.192
GyroZ,0.123

402
AccelX,0.014
AccelY,-0.003
AccelZ,1.020
GyroX,-0.245
GyroY,0.245
GyroZ,0.157

403
AccelX,0.012
AccelY,-0.003
AccelZ,1.018
GyroX,-0.280
GyroY,0.192
GyroZ,0.000

404
AccelX,0.012
AccelY,-0.000
AccelZ,1.019
GyroX,-0.245
GyroY,0.280
GyroZ,0.070

405
AccelX,0.011
AccelY,-0.000
AccelZ,1.017
GyroX,-0.210
GyroY,0.175
GyroZ,0.157

406
AccelX,0.014
AccelY,-0.003
AccelZ,1.019
GyroX,-0.228
GyroY,0.245
GyroZ,0.175

407
AccelX,0.009
AccelY,-0.002
AccelZ,1.018
GyroX,-0.262
GyroY,0.192
GyroZ,0.210

408
AccelX,0.013
AccelY,-0.003
AccelZ,1.017
GyroX,-0.298
GyroY,0.210
GyroZ,0.140

409
AccelX,0.015
AccelY,-0.001
AccelZ,1.017
GyroX,-0.315
GyroY,0.175
GyroZ,0.035

410
AccelX,0.011
AccelY,-0.002
AccelZ,1.019
GyroX,-0.228
GyroY,0.192
GyroZ,0.105

411
AccelX,0.014
AccelY,-0.002
AccelZ,1.019
GyroX,-0.245
GyroY,0.245
GyroZ,0.018

412
AccelX,0.010
AccelY,-0.002
AccelZ,1.019
GyroX,-0.298
GyroY,0.228
GyroZ,0.018

413
AccelX,0.011
AccelY,-0.003
AccelZ,1.020
GyroX,-0.280
GyroY,0.192
GyroZ,0.035

414
AccelX,0.012
AccelY,-0.001
AccelZ,1.018
GyroX,-0.228
GyroY,0.298
GyroZ,0.123

415
AccelX,0.014
AccelY,-0.002
AccelZ,1.020
GyroX,-0.245
GyroY,0.280
GyroZ,0.123

416
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.315
GyroY,0.245
GyroZ,0.070

417
AccelX,0.011
AccelY,-0.003
AccelZ,1.020
GyroX,-0.298
GyroY,0.210
GyroZ,0.123

418
AccelX,0.012
AccelY,-0.001
AccelZ,1.017
GyroX,-0.333
GyroY,0.175
GyroZ,0.140

419
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.315
GyroY,0.210
GyroZ,0.052

420
AccelX,0.012
AccelY,0.000
AccelZ,1.019
GyroX,-0.298
GyroY,0.192
GyroZ,0.000

421
AccelX,0.013
AccelY,-0.001
AccelZ,1.020
GyroX,-0.333
GyroY,0.228
GyroZ,-0.035

422
AccelX,0.013
AccelY,-0.001
AccelZ,1.021
GyroX,-0.368
GyroY,0.228
GyroZ,0.140

423
AccelX,0.015
AccelY,-0.002
AccelZ,1.019
GyroX,-0.210
GyroY,0.228
GyroZ,0.087

424
AccelX,0.013
AccelY,-0.003
AccelZ,1.018
GyroX,-0.298
GyroY,0.157
GyroZ,0.140

425
AccelX,0.012
AccelY,0.000
AccelZ,1.019
GyroX,-0.228
GyroY,0.175
GyroZ,0.210

426
AccelX,0.011
AccelY,-0.001
AccelZ,1.018
GyroX,-0.298
GyroY,0.245
GyroZ,0.018

427
AccelX,0.012
AccelY,-0.001
AccelZ,1.018
GyroX,-0.245
GyroY,0.245
GyroZ,0.105

428
AccelX,0.013
AccelY,-0.000
AccelZ,1.020
GyroX,-0.157
GyroY,0.157
GyroZ,0.157

429
AccelX,0.013
AccelY,-0.001
AccelZ,1.018
GyroX,-0.245
GyroY,0.210
GyroZ,0.070

430
AccelX,0.015
AccelY,-0.001
AccelZ,1.019
GyroX,-0.262
GyroY,0.210
GyroZ,0.192

431
AccelX,0.012
AccelY,-0.004
AccelZ,1.021
GyroX,-0.315
GyroY,0.192
GyroZ,0.175

432
AccelX,0.015
AccelY,-0.002
AccelZ,1.018
GyroX,-0.280
GyroY,0.228
GyroZ,0.070

433
AccelX,0.014
AccelY,-0.003
AccelZ,1.018
GyroX,-0.298
GyroY,0.175
GyroZ,0.192

434
AccelX,0.013
AccelY,-0.002
AccelZ,1.018
GyroX,-0.262
GyroY,0.245
GyroZ,0.087

435
AccelX,0.012
AccelY,-0.004
AccelZ,1.018
GyroX,-0.262
GyroY,0.245
GyroZ,0.157

436
AccelX,0.012
AccelY,-0.001
AccelZ,1.021
GyroX,-0.262
GyroY,0.245
GyroZ,0.052

437
AccelX,0.014
AccelY,-0.003
AccelZ,1.018
GyroX,-0.298
GyroY,0.175
GyroZ,0.123

438
AccelX,0.010
AccelY,-0.000
AccelZ,1.019
GyroX,-0.262
GyroY,0.210
GyroZ,0.105

439
AccelX,0.012
AccelY,-0.001
AccelZ,1.017
GyroX,-0.315
GyroY,0.245
GyroZ,0.210

440
AccelX,0.013
AccelY,-0.001
AccelZ,1.017
GyroX,-0.333
GyroY,0.228
GyroZ,0.035

441
AccelX,0.012
AccelY,-0.003
AccelZ,1.019
GyroX,-0.262
GyroY,0.210
GyroZ,0.192

442
AccelX,0.011
AccelY,-0.002
AccelZ,1.018
GyroX,-0.228
GyroY,0.210
GyroZ,0.052

443
AccelX,0.014
AccelY,-0.002
AccelZ,1.018
GyroX,-0.350
GyroY,0.280
GyroZ,0.123

444
AccelX,0.012
AccelY,-0.000
AccelZ,1.022
GyroX,-0.280
GyroY,0.262
GyroZ,0.175

445
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.245
GyroY,0.210
GyroZ,0.175

446
AccelX,0.011
AccelY,-0.002
AccelZ,1.020
GyroX,-0.280
GyroY,0.210
GyroZ,0.070

447
AccelX,0.011
AccelY,-0.001
AccelZ,1.020
GyroX,-0.280
GyroY,0.280
GyroZ,0.123

448
AccelX,0.012
AccelY,-0.004
AccelZ,1.019
GyroX,-0.245
GyroY,0.192
GyroZ,0.018

449
AccelX,0.014
AccelY,-0.003
AccelZ,1.020
GyroX,-0.280
GyroY,0.245
GyroZ,0.123

450
AccelX,0.012
AccelY,-0.000
AccelZ,1.020
GyroX,-0.175
GyroY,0.245
GyroZ,0.000

451
AccelX,0.010
AccelY,-0.001
AccelZ,1.020
GyroX,-0.245
GyroY,0.192
GyroZ,0.192

452
AccelX,0.012
AccelY,-0.002
AccelZ,1.018
GyroX,-0.210
GyroY,0.228
GyroZ,0.070

453
AccelX,0.014
AccelY,-0.001
AccelZ,1.019
GyroX,-0.228
GyroY,0.175
GyroZ,0.175

454
AccelX,0.014
AccelY,-0.005
AccelZ,1.019
GyroX,-0.140
GyroY,0.228
GyroZ,0.018

455
AccelX,0.015
AccelY,-0.001
AccelZ,1.019
GyroX,-0.192
GyroY,0.262
GyroZ,0.228

456
AccelX,0.012
AccelY,-0.002
AccelZ,1.017
GyroX,-0.350
GyroY,0.175
GyroZ,0.105

457
AccelX,0.013
AccelY,-0.005
AccelZ,1.021
GyroX,-0.245
GyroY,0.210
GyroZ,0.070

458
AccelX,0.012
AccelY,-0.003
AccelZ,1.019
GyroX,-0.385
GyroY,0.228
GyroZ,0.070

459
AccelX,0.014
AccelY,-0.001
AccelZ,1.021
GyroX,-0.298
